id	Domain	Kingdom	Subkingdom	Infrakingdom	Phylum	Subphylum	Infraphylum	Superclass	Class	Subclass	Superorder	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	Subspecies	Variety	Forma	valid_name
177460	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Synechococcaceae	Synechococcoideae	Rhabdogloea	NA	Rhabdogloea smithii	NA	NA	NA	Rhabdogloea smithii
840479	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	NA	Acutodesmus	NA	Acutodesmus acutiformis	NA	NA	NA	Acutodesmus acutiformis
105633	Eucaryota	Protozoa	Sarcomastigota	NA	Choanozoa	Choanofila	NA	NA	Choanoflagellatea	NA	NA	Craspedida	NA	Codonosigaceae	NA	Codosiga	NA	Codosiga botrytis	NA	NA	NA	Codosiga botrytis
249707	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Euglenaceae	NA	Colacium	NA	Colacium vesiculosum	NA	NA	NA	Colacium vesiculosum
578402	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Cosmarium	NA	Cosmarium granatum	NA	NA	NA	Cosmarium granatum
163306	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Euglenaceae	NA	Euglena	NA	Euglena texta	NA	NA	NA	Euglena texta
614521	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Scenedesmoidea	Scenedesmus	NA	Scenedesmus naegelii	NA	NA	NA	Scenedesmus naegelii
661162	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Oscillatoriales	NA	Microcoleaceae	NA	Arthrospira	NA	Arthrospira jenneri	NA	NA	NA	Arthrospira jenneri
608830	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Cosmarium	NA	Cosmarium impressulum	NA	NA	NA	Cosmarium impressulum
626940	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Desmodesmoideae	Desmodesmus	NA	Desmodesmus insignis	NA	NA	NA	Desmodesmus insignis
639500	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Anabaena	NA	Anabaena hieronymusii	NA	NA	NA	Anabaena hieronymusii
1309804	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Klebsormidiophyceae	NA	NA	Klebsormidiales	NA	Klebsormidiaceae	NA	Klebsormidium	NA	Klebsormidium subtile	NA	NA	NA	Klebsormidium subtile
572006	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Closteriaceae	NA	Closterium	NA	Closterium aciculare	NA	NA	NA	Closterium aciculare
1304086	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Stephanodiscaceae	NA	Pantocsekiella	NA	Pantocsekiella ocellata	NA	NA	NA	Pantocsekiella ocellata
608585	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Oocystaceae	NA	Franceia	NA	Franceia amphitricha	NA	NA	NA	Franceia amphitricha
839903	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Oscillatoriales	NA	Oscillatoriaceae	NA	Limnoraphis	NA	Limnoraphis hieronymusii	NA	NA	NA	Limnoraphis hieronymusii
153501	Eucaryota	Protozoa	Sarcomastigota	NA	Choanozoa	Choanofila	NA	NA	Choanoflagellatea	NA	NA	Craspedida	NA	Salpingoecaceae	NA	Salpingoeca	NA	Salpingoeca frequentissima	NA	NA	NA	Salpingoeca frequentissima
661426	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Chlorellaceae	NA	Gloeotila	NA	Gloeotila scopulina	NA	NA	NA	Gloeotila scopulina
422904	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	Fucistia	Xanthophyceae	NA	NA	Tribonematales	NA	Tribonemataceae	NA	Tribonema	NA	Tribonema affine	NA	NA	NA	Tribonema affine
576230	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Radiococcaceae	NA	Coenocystis	NA	NA	NA	NA	NA	Coenocystis
103987	Eucaryota	Chromista	Harosa	Heterokonta	Bigyra	Bicosoecia	NA	NA	Bicoecea	Bicosidia	Cyathobodoniae	Bicoecida	NA	Bicosoecaceae	NA	Bicosoeca	NA	NA	NA	NA	NA	Bicosoeca
341343	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Chlamydomonadales	NA	Chlamydomonadaceae	NA	Polytoma	NA	NA	NA	NA	NA	Polytoma
837008	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Trebouxiophyceae ordo incertae sedis	NA	Coccomyxaceae	NA	Choricystis	NA	Choricystis parasitica	NA	NA	NA	Choricystis parasitica
449205	Eucaryota	Protozoa	Sarcomastigota	NA	Choanozoa	Choanofila	NA	NA	Choanoflagellatea	NA	NA	Craspedida	NA	Codonosigaceae	NA	NA	NA	NA	NA	NA	NA	Codonosigaceae
624961	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Chroococcales	NA	Aphanothecaceae	NA	Aphanothece	NA	Aphanothece paralleliformis	NA	NA	NA	Aphanothece paralleliformis
163110	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Selenastraceae	NA	Raphidocelis	NA	NA	NA	NA	NA	Raphidocelis
572086	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	Fucistia	Phaeophyceae	NA	NA	Phaeothamniales	NA	Phaeothamniaceae	NA	Stichogloea	NA	Stichogloea doederleinii	NA	NA	NA	Stichogloea doederleinii
608478	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Chlamydomonadales	NA	Palmellopsidaceae	NA	Chlamydocapsa	NA	Chlamydocapsa ampla	NA	NA	NA	Chlamydocapsa ampla
619481	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Pseudanabaenaceae	Pseudanabaenoideae	Pseudanabaena	NA	Pseudanabaena dictyothalla	NA	NA	NA	Pseudanabaena dictyothalla
149007	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Surirellales	NA	Surirellaceae	NA	Cymatopleura	NA	NA	NA	NA	NA	Cymatopleura
410034	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	Fucistia	Phaeophyceae	NA	NA	Phaeothamniales	NA	Phaeothamniaceae	NA	Stichogloea	NA	Stichogloea olivacea	NA	NA	NA	Stichogloea olivacea
149403	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Eunotiophycanae	Eunotiales	NA	Eunotiaceae	NA	Eunotia	NA	Eunotia arcus	NA	NA	NA	Eunotia arcus
840474	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	NA	Willea	NA	Willea truncata	NA	NA	NA	Willea truncata
627971	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Anabaena	NA	Anabaena augstumnalis	NA	NA	NA	Anabaena augstumnalis
1290546	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Stephanodiscaceae	NA	Lindavia	NA	Lindavia praetermissa	NA	NA	NA	Lindavia praetermissa
616515	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Eutreptiida	NA	Astasiaceae	NA	Distigma	NA	Distigma gracile	NA	NA	NA	Distigma gracile
578376	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Zygnematales	NA	Zygnemataceae	NA	Zygnema	NA	NA	NA	NA	NA	Zygnema
838142	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Peridiniaceae	NA	Glochidinium	NA	Glochidinium penardiforme	NA	NA	NA	Glochidinium penardiforme
969040	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Achnanthales	NA	Achnanthaceae	NA	Achnanthes	NA	Achnanthes pyrenaica	NA	Achnanthes pyrenaica var. pyrenaica	NA	Achnanthes pyrenaica var. pyrenaica
178602	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Stenokalyx	NA	NA	NA	NA	NA	Stenokalyx
625451	Eucaryota	Chromista	Hacrobia	NA	Cryptophyta	NA	NA	NA	Cryptophyceae	NA	NA	Cryptomonadales	NA	Hemiselmidaceae	NA	Planonephros	NA	Planonephros parvula	NA	NA	NA	Planonephros parvula
163791	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Eutreptiida	NA	Astasiaceae	NA	Astasia	NA	NA	NA	NA	NA	Astasia
162837	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Aulacoseirales	NA	Aulacoseiraceae	NA	Aulacoseira	NA	Aulacoseira alpigena	NA	NA	NA	Aulacoseira alpigena
155554	Eucaryota	Chromista	Hacrobia	NA	Cryptophyta	NA	NA	NA	Cryptophyceae	NA	NA	Cryptomonadales	NA	Cryptomonadaceae	NA	Cryptomonas	NA	Cryptomonas ovata	NA	NA	NA	Cryptomonas ovata
699393	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Stephanodiscaceae	NA	Stephanodiscus	NA	Stephanodiscus astraea	NA	NA	NA	Stephanodiscus astraea
572001	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Paraphysomonadaceae	NA	Chrysosphaerella	NA	Chrysosphaerella longispina	NA	NA	NA	Chrysosphaerella longispina
157250	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Dinobryon	NA	Dinobryon pediforme	NA	NA	NA	Dinobryon pediforme
610962	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Chlorellaceae	NA	Geminella	NA	Geminella minor	NA	NA	NA	Geminella minor
620839	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Kephyrion	NA	Kephyrion ovale	NA	NA	NA	Kephyrion ovale
841057	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	NA	NA	Synurophyceae	NA	NA	Synurales	NA	Mallomonadaceae	NA	Mallomonas	NA	Mallomonas ploesslii	NA	NA	NA	Mallomonas ploesslii
622597	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Euglenaceae	NA	Menoidium	NA	Menoidium semilunare	NA	NA	NA	Menoidium semilunare
163353	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Phacaceae	NA	Phacus	NA	Phacus curvicauda	NA	NA	NA	Phacus curvicauda
178990	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Chaetocerotanae	Chaetocerotanae incertae sedis	NA	Chaetocerotaceae	NA	Acanthoceras	NA	Acanthoceras zachariasii	NA	NA	NA	Acanthoceras zachariasii
625403	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Dolichospermum	NA	Dolichospermum macrosporum	NA	NA	NA	Dolichospermum macrosporum
577715	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Cosmarium	NA	Cosmarium phaseolus	NA	NA	NA	Cosmarium phaseolus
577723	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Oedogoniales	NA	Oedogoniaceae	NA	Oedogonium	NA	NA	NA	NA	NA	Oedogonium
146554	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Oscillatoriales	NA	Oscillatoriaceae	NA	Oscillatoria	NA	Oscillatoria limosa	NA	NA	NA	Oscillatoria limosa
647501	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Eustigmatophyceae	NA	NA	Eustigmatales	NA	Eustigmataceae	NA	Pseudostaurastrum	NA	Pseudostaurastrum planctonicum	NA	NA	NA	Pseudostaurastrum planctonicum
836927	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Euglenaceae	NA	Euglenaformis	NA	Euglenaformis proxima	NA	NA	NA	Euglenaformis proxima
213728	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Oscillatoriales	NA	Microcoleaceae	NA	Arthrospira	NA	Arthrospira platensis	NA	NA	NA	Arthrospira platensis
145932	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Ulvophyceae	NA	NA	Ulotrichales	NA	Ulotrichaceae	NA	Ulothrix	NA	Ulothrix tenerrima	NA	NA	NA	Ulothrix tenerrima
608901	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Cosmarium	NA	Cosmarium regnellii	NA	NA	NA	Cosmarium regnellii
610014	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Chromulinaceae	NA	Ochromonas	NA	Ochromonas aspera	NA	NA	NA	Ochromonas aspera
841072	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Spirulinales	NA	Spirulinaceae	NA	Glaucospira	NA	Glaucospira laxissima	NA	NA	NA	Glaucospira laxissima
610068	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	Fucistia	Xanthophyceae	NA	NA	Mischococcales	NA	Pleurochloridaceae	NA	Goniochloris	NA	Goniochloris fallax	NA	NA	NA	Goniochloris fallax
608756	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Closteriaceae	NA	Closterium	NA	Closterium setaceum	NA	NA	NA	Closterium setaceum
672037	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Desmodesmoideae	Desmodesmus	NA	Desmodesmus opoliensis	NA	Desmodesmus opoliensis var. carinatus	NA	Desmodesmus opoliensis var. carinatus
609454	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Anabaena	NA	Anabaena lapponica	NA	NA	NA	Anabaena lapponica
616275	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Euglenaceae	NA	Colacium	NA	Colacium simplex	NA	NA	NA	Colacium simplex
578403	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Cosmarium	NA	Cosmarium meneghinii	NA	NA	NA	Cosmarium meneghinii
656242	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Hydrodictyaceae	NA	Tetraëdron	NA	Tetraëdron lunula	NA	NA	NA	Tetraëdron lunula
577834	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Trebouxiophyceae ordo incertae sedis	NA	Coccomyxaceae	NA	Dispora	NA	Dispora crucigenioides	NA	NA	NA	Dispora crucigenioides
163898	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Phacaceae	NA	Lepocinclis	NA	Lepocinclis steinii	NA	NA	NA	Lepocinclis steinii
178938	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Oocystaceae	NA	Oocystis	NA	Oocystis pusilla	NA	NA	NA	Oocystis pusilla
409590	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Closteriaceae	NA	Closterium	NA	Closterium kuetzingii	NA	NA	NA	Closterium kuetzingii
612503	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Desmodesmoideae	Desmodesmus	NA	Desmodesmus hystrix	NA	NA	NA	Desmodesmus hystrix
614917	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Merismopediaceae	Merismopedioideae	Aphanocapsa	NA	Aphanocapsa biformis	NA	NA	NA	Aphanocapsa biformis
572000	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Chrysolykos	NA	Chrysolykos planctonicus	NA	NA	NA	Chrysolykos planctonicus
608892	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Cosmarium	NA	Cosmarium pygmaeum	NA	NA	NA	Cosmarium pygmaeum
610009	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Epipyxis	NA	Epipyxis utriculus	NA	NA	NA	Epipyxis utriculus
578425	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Tetrasporales	NA	Tetrasporaceae	NA	Paulschulzia	NA	Paulschulzia pseudovolvox	NA	NA	NA	Paulschulzia pseudovolvox
147183	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Microchaetaceae	Microchaetoideae	Tolypothrix	NA	NA	NA	NA	NA	Tolypothrix
614439	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Cosmarium	NA	Cosmarium formosulum	NA	NA	NA	Cosmarium formosulum
608998	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Euastrum	NA	Euastrum insulare	NA	NA	NA	Euastrum insulare
625392	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Chrysococcus	NA	Chrysococcus furcatus	NA	NA	NA	Chrysococcus furcatus
837205	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Oscillatoriales	NA	Microcoleaceae	NA	Kamptonema	NA	Kamptonema formosum	NA	NA	NA	Kamptonema formosum
840966	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Oscillatoriales	NA	Microcoleaceae	NA	Kamptonema	NA	Kamptonema chlorinum	NA	NA	NA	Kamptonema chlorinum
671703	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Staurastrum	NA	Staurastrum cingulum	NA	Staurastrum cingulum var. obesum	NA	Staurastrum cingulum var. obesum
609117	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Staurastrum	NA	Staurastrum anatinum	NA	NA	NA	Staurastrum anatinum
578526	Eucaryota	Protozoa	Sarcomastigota	NA	Choanozoa	Choanofila	NA	NA	Choanoflagellatea	NA	NA	Craspedida	NA	Salpingoecaceae	NA	Stelexomonas	NA	Stelexomonas dichotoma	NA	NA	NA	Stelexomonas dichotoma
609291	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Teilingia	NA	Teilingia granulata	NA	NA	NA	Teilingia granulata
447754	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Euglenaceae	NA	Monomorphina	NA	Monomorphina pyrum	NA	NA	NA	Monomorphina pyrum
577663	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Closteriaceae	NA	Closterium	NA	Closterium dianae	NA	NA	NA	Closterium dianae
618736	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Anabaena	NA	Anabaena levanderi	NA	NA	NA	Anabaena levanderi
708144	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Anabaena	NA	Anabaena minderi	NA	NA	NA	Anabaena minderi
162727	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Closteriaceae	NA	Closterium	NA	Closterium parvulum	NA	NA	NA	Closterium parvulum
604834	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Kephyriopsis	NA	NA	NA	NA	NA	Kephyriopsis
144202	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Microsporaceae	NA	Microspora	NA	NA	NA	NA	NA	Microspora
608841	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Cosmarium	NA	Cosmarium margaritatum	NA	NA	NA	Cosmarium margaritatum
162730	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Staurastrum	NA	Staurastrum paradoxum	NA	NA	NA	Staurastrum paradoxum
608801	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Cosmarium	NA	Cosmarium crenatum	NA	NA	NA	Cosmarium crenatum
609209	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Staurastrum	NA	Staurastrum pingue	NA	NA	NA	Staurastrum pingue
576225	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Radiococcaceae	NA	Coenochloris	NA	NA	NA	NA	NA	Coenochloris
616612	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Radiococcaceae	NA	Coenocystis	NA	Coenocystis planctonica	NA	NA	NA	Coenocystis planctonica
146167	Eucaryota	Chromista	Hacrobia	NA	Cryptophyta	NA	NA	NA	Cryptophyceae	NA	NA	Cryptomonadales	NA	Cryptomonadaceae	NA	Cryptaulax	NA	NA	NA	NA	NA	Cryptaulax
613602	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Desmodesmoideae	Pseudodidymocystis	NA	Pseudodidymocystis inconspicua	NA	NA	NA	Pseudodidymocystis inconspicua
177583	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Oscillatoriales	NA	Phormidiaceae	Phormidioideae	Planktothrix	NA	Planktothrix mougeotii	NA	NA	NA	Planktothrix mougeotii
578239	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	NA	NA	NA	Mamiellophyceae	NA	NA	Mamiellales	NA	Monomastigaceae	NA	Monomastix	NA	NA	NA	NA	NA	Monomastix
